Numbers/keywords (area),AEDQ (min),Operators/literals (area),NMI (avg),#characters (max),Strings/keywords (area),developer_position,Operators (Visual X),Identifiers length (avg),Keywords (Visual X),#comments (avg),TC (avg),Keywords (Visual Y),Identifiers length (max),ITID (avg),IMSQ (avg),Comments (area),Volume,#assignments (dft),Identifiers (Visual X),#assignments (avg),#comments (dft),#parenthesis (dft),Identifiers (area),MIDQ (avg),Operators (Visual Y),#commas (dft),Comments (Visual X),CICsyn (avg),TC (max),Line length (avg),Operators (area),#periods (avg),Line length (max),Cyclomatic complexity,#conditionals (avg),AEDQ (avg),AEDQ (max),Indentation length (avg),#keywords (avg),#parenthesis (avg),NMI (max),#blank lines (avg),Keywords (area),CIC (avg),#numbers (max),#spaces (avg),#keywords (max),#aligned blocks,Operators/keywords (area),PE gen,#identifiers (dft),#numbers (dft),Indentation length (max),Numbers/identifiers (area),Numbers (Visual X),Strings (Visual X),Identifiers (Visual Y),#operators (avg),#commas (avg),Line length (dft),#operators (dft),#parameters,Keywords/identifiers (area),EAP (min),Literals (Visual Y),LOC,#nested blocks (avg),IMSQ (max),Entropy,EAP (avg),CIC (max),Strings (area),MIDQ (min),#keywords (dft),Readability,#identifiers (avg),IMSQ (min),#conditionals (dft),EAP (max),PE spec (java),#numbers (avg),#words (max),Comments (Visual Y),Strings/identifiers (area),#loops (avg),Extent of aligned blocks,#loops (dft),#comparisons (avg),Literals (area),CR,Numbers (area),Numbers (Visual Y),#comparisons (dft),Literals/keywords (area),#identifiers (max),Strings (Visual Y),MIDQ (max),NM (avg),CICsyn (max),TC (min),#spaces (dft),#statements,Indentation length (dft),Literals/identifiers (area),NM (max),#periods (dft),Literals (Visual X),PBU
0.016666667,138.0,0.405,6.704545455,74,0.0,1,63.76666667,4.104166667,63.9,0.043478261,0.589757105,28.6,10,0.56,0.791666667,0.166371681,765.709074,26,63.96666667,0.192307692,28,25,0.353982301,0.5,28.73846154,26,63.83333333,3.547945205,1.0,18.18181818,0.143362832,0.227272727,104,4,0.181818182,138.0,138.0,0.0,0.636363636,0.576923077,12,0.133333333,0.10619469,0.22,2,2.636363636,2,11,1.35,4,26,26,0,0.005,64.0,0.0,28.76923077,0.307692308,0.192307692,30,26,1,0.3,0.0,0.0,30,2.5,0.833333333,4.742422788,0.0,1,0.0,0.0,25,0.571676016,2.181818182,0.75,25,0.0,4,0.181818182,6,28.89230769,0.0,0.045454545,11,26,0.153846154,0.0,100.0,0.001769912,29.0,26,0.0,13,0.0,1.0,4.0,11,0.365148372,26,18,26,0.0,37,26,0,1
0.016666667,138.0,0.405,6.704545455,74,0.0,4,63.76666667,4.104166667,63.9,0.043478261,0.589757105,28.6,10,0.56,0.791666667,0.166371681,765.709074,26,63.96666667,0.192307692,28,25,0.353982301,0.5,28.73846154,26,63.83333333,3.547945205,1.0,18.18181818,0.143362832,0.227272727,104,4,0.181818182,138.0,138.0,0.0,0.636363636,0.576923077,12,0.133333333,0.10619469,0.22,2,2.636363636,2,11,1.35,5,26,26,0,0.005,64.0,0.0,28.76923077,0.307692308,0.192307692,30,26,1,0.3,0.0,0.0,30,2.5,0.833333333,4.742422788,0.0,1,0.0,0.0,25,0.571676016,2.181818182,0.75,25,0.0,2,0.181818182,6,28.89230769,0.0,0.045454545,11,26,0.153846154,0.0,100.0,0.001769912,29.0,26,0.0,13,0.0,1.0,4.0,11,0.365148372,26,18,26,0.0,37,26,0,1
0.016666667,138.0,0.405,6.704545455,74,0.0,4,63.76666667,4.104166667,63.9,0.043478261,0.589757105,28.6,10,0.56,0.791666667,0.166371681,765.709074,26,63.96666667,0.192307692,28,25,0.353982301,0.5,28.73846154,26,63.83333333,3.547945205,1.0,18.18181818,0.143362832,0.227272727,104,4,0.181818182,138.0,138.0,0.0,0.636363636,0.576923077,12,0.133333333,0.10619469,0.22,2,2.636363636,2,11,1.35,3,26,26,0,0.005,64.0,0.0,28.76923077,0.307692308,0.192307692,30,26,1,0.3,0.0,0.0,30,2.5,0.833333333,4.742422788,0.0,1,0.0,0.0,25,0.571676016,2.181818182,0.75,25,0.0,3,0.181818182,6,28.89230769,0.0,0.045454545,11,26,0.153846154,0.0,100.0,0.001769912,29.0,26,0.0,13,0.0,1.0,4.0,11,0.365148372,26,18,26,0.0,37,26,0,1
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,4,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,6,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,4,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,1
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,3,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,5,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,5,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,1
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,1,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,3,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,1,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,1
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,1,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,2,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,2,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,0
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,1,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,3,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,2,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,1
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,3,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,8,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,7,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,1
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,1,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,4,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,4,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,1
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,4,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,5,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,2,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,1
0.535714286,388.0,0.205776173,4.447368421,170,9.428571429,1,84.83928571,6.80620155,84.91071429,0.023255814,0.0,54.79069767,22,0.786982249,0.833333333,0.069767442,1860.670538,48,84.98214286,0.56,56,49,0.495527728,0.5,54.81395349,50,85.0,7.40625,0.0,32.71428571,0.1019678,0.595238095,83,2,0.0,1479.25,1843.0,0.19047619,0.166666667,0.7,12,0.142857143,0.016696482,0.165680473,6,3.404761905,3,50,6.107142857,3,32,50,1,0.018050542,84.98214286,84.98214286,54.73255814,0.34,0.34,31,50,0,0.033694344,0.0,0.0,56,1.0,1.0,5.071778572,0.0,1,0.157423971,0.0,50,0.23838903,3.071428571,0.5,1,0.0,3,0.952380952,28,54.90697674,0.317689531,0.0,65,1,0.0,0.0,100.0,0.008944544,54.96511628,1,0.0,7,54.96511628,1.0,6.591715976,31,1.0,50,34,50,0.0,37,47,0,1
0.02970297,0.0,0.155157715,4.714285714,637,0.0,4,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,10,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,2,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,0
0.02970297,0.0,0.155157715,4.714285714,637,0.0,1,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,2,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,1,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,0
0.02970297,0.0,0.155157715,4.714285714,637,0.0,1,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,4,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,1,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,1
0.02970297,0.0,0.155157715,4.714285714,637,0.0,1,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,4,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,2,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,1
0.02970297,0.0,0.155157715,4.714285714,637,0.0,1,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,2,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,1,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,0
0.02970297,0.0,0.155157715,4.714285714,637,0.0,1,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,3,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,1,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,0
0.02970297,0.0,0.155157715,4.714285714,637,0.0,4,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,5,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,2,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,0
0.02970297,0.0,0.155157715,4.714285714,637,0.0,1,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,2,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,1,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,0
0.02970297,0.0,0.155157715,4.714285714,637,0.0,4,119.8684211,10.28947368,119.8684211,0.027777778,0.541440322,36.84297521,22,0.897777778,0.87191358,0.012275732,2058.32621,37,120.0,0.243243243,38,37,0.553824363,0.555555556,36.84297521,37,120.0,2.111888112,0.949546915,59.77142857,0.085930123,0.771428571,125,4,0.142857143,0.004690803,0.024841438,14.97142857,0.714285714,1.189189189,12,0.052631579,0.047686497,0.035555556,1,18.08571429,3,32,1.801980198,7,37,37,28,0.002557545,119.7368421,0.0,36.84297521,0.0,0.513513514,33,1,5,0.086104007,0.00015974,0.0,38,3.5,1.0,4.484444409,0.277836217,1,0.0,0.0,37,0.258783221,3.257142857,0.833333333,37,1.0,3,0.085714286,18,37.0,0.0,0.057142857,33,37,0.243243243,0.0,100.0,0.001416431,36.47933884,37,0.0,9,0.0,1.0,7.475555556,14,0.096225045,37,23,37,0.0,45,37,0,0
0.040540541,0.001849894,0.204710145,4.582278481,315,0.0,4,118.8709677,9.2,119.0,0.035714286,0.593157773,29.53333333,22,0.795918367,0.626860119,0.117493473,1072.40958,26,118.9677419,0.222222222,31,24,0.480417755,0.375,29.65,25,118.9677419,1.937062937,1.0,38.44444444,0.098346388,0.62962963,119,3,0.148148148,0.001849894,0.001849894,9.185185185,0.62962963,1.074074074,10,0.0,0.064403829,0.479591837,1,10.07407407,3,22,1.527027027,10,25,25,16,0.005434783,119.0,0.0,29.73333333,0.037037037,0.259259259,28,27,2,0.134057971,0.000810109,0.0,31,2.0,0.875,4.402711552,0.000810109,2,0.0,0.0,20,0.527288437,2.222222222,0.5,27,0.000810109,2,0.111111111,12,29.64166667,0.0,0.0,22,1,0.074074074,0.0,100.0,0.002610966,29.5,27,0.0,8,0.0,1.0,9.642857143,8,0.316227766,16,17,1,0.0,45,27,0,0
0.040540541,0.001849894,0.204710145,4.582278481,315,0.0,1,118.8709677,9.2,119.0,0.035714286,0.593157773,29.53333333,22,0.795918367,0.626860119,0.117493473,1072.40958,26,118.9677419,0.222222222,31,24,0.480417755,0.375,29.65,25,118.9677419,1.937062937,1.0,38.44444444,0.098346388,0.62962963,119,3,0.148148148,0.001849894,0.001849894,9.185185185,0.62962963,1.074074074,10,0.0,0.064403829,0.479591837,1,10.07407407,3,22,1.527027027,2,25,25,16,0.005434783,119.0,0.0,29.73333333,0.037037037,0.259259259,28,27,2,0.134057971,0.000810109,0.0,31,2.0,0.875,4.402711552,0.000810109,2,0.0,0.0,20,0.527288437,2.222222222,0.5,27,0.000810109,1,0.111111111,12,29.64166667,0.0,0.0,22,1,0.074074074,0.0,100.0,0.002610966,29.5,27,0.0,8,0.0,1.0,9.642857143,8,0.316227766,16,17,1,0.0,45,27,0,0
0.040540541,0.001849894,0.204710145,4.582278481,315,0.0,1,118.8709677,9.2,119.0,0.035714286,0.593157773,29.53333333,22,0.795918367,0.626860119,0.117493473,1072.40958,26,118.9677419,0.222222222,31,24,0.480417755,0.375,29.65,25,118.9677419,1.937062937,1.0,38.44444444,0.098346388,0.62962963,119,3,0.148148148,0.001849894,0.001849894,9.185185185,0.62962963,1.074074074,10,0.0,0.064403829,0.479591837,1,10.07407407,3,22,1.527027027,2,25,25,16,0.005434783,119.0,0.0,29.73333333,0.037037037,0.259259259,28,27,2,0.134057971,0.000810109,0.0,31,2.0,0.875,4.402711552,0.000810109,2,0.0,0.0,20,0.527288437,2.222222222,0.5,27,0.000810109,1,0.111111111,12,29.64166667,0.0,0.0,22,1,0.074074074,0.0,100.0,0.002610966,29.5,27,0.0,8,0.0,1.0,9.642857143,8,0.316227766,16,17,1,0.0,45,27,0,0
0.040540541,0.001849894,0.204710145,4.582278481,315,0.0,4,118.8709677,9.2,119.0,0.035714286,0.593157773,29.53333333,22,0.795918367,0.626860119,0.117493473,1072.40958,26,118.9677419,0.222222222,31,24,0.480417755,0.375,29.65,25,118.9677419,1.937062937,1.0,38.44444444,0.098346388,0.62962963,119,3,0.148148148,0.001849894,0.001849894,9.185185185,0.62962963,1.074074074,10,0.0,0.064403829,0.479591837,1,10.07407407,3,22,1.527027027,3,25,25,16,0.005434783,119.0,0.0,29.73333333,0.037037037,0.259259259,28,27,2,0.134057971,0.000810109,0.0,31,2.0,0.875,4.402711552,0.000810109,2,0.0,0.0,20,0.527288437,2.222222222,0.5,27,0.000810109,3,0.111111111,12,29.64166667,0.0,0.0,22,1,0.074074074,0.0,100.0,0.002610966,29.5,27,0.0,8,0.0,1.0,9.642857143,8,0.316227766,16,17,1,0.0,45,27,0,0
0.040540541,0.001849894,0.204710145,4.582278481,315,0.0,1,118.8709677,9.2,119.0,0.035714286,0.593157773,29.53333333,22,0.795918367,0.626860119,0.117493473,1072.40958,26,118.9677419,0.222222222,31,24,0.480417755,0.375,29.65,25,118.9677419,1.937062937,1.0,38.44444444,0.098346388,0.62962963,119,3,0.148148148,0.001849894,0.001849894,9.185185185,0.62962963,1.074074074,10,0.0,0.064403829,0.479591837,1,10.07407407,3,22,1.527027027,2,25,25,16,0.005434783,119.0,0.0,29.73333333,0.037037037,0.259259259,28,27,2,0.134057971,0.000810109,0.0,31,2.0,0.875,4.402711552,0.000810109,2,0.0,0.0,20,0.527288437,2.222222222,0.5,27,0.000810109,1,0.111111111,12,29.64166667,0.0,0.0,22,1,0.074074074,0.0,100.0,0.002610966,29.5,27,0.0,8,0.0,1.0,9.642857143,8,0.316227766,16,17,1,0.0,45,27,0,1
0.040540541,0.001849894,0.204710145,4.582278481,315,0.0,1,118.8709677,9.2,119.0,0.035714286,0.593157773,29.53333333,22,0.795918367,0.626860119,0.117493473,1072.40958,26,118.9677419,0.222222222,31,24,0.480417755,0.375,29.65,25,118.9677419,1.937062937,1.0,38.44444444,0.098346388,0.62962963,119,3,0.148148148,0.001849894,0.001849894,9.185185185,0.62962963,1.074074074,10,0.0,0.064403829,0.479591837,1,10.07407407,3,22,1.527027027,3,25,25,16,0.005434783,119.0,0.0,29.73333333,0.037037037,0.259259259,28,27,2,0.134057971,0.000810109,0.0,31,2.0,0.875,4.402711552,0.000810109,2,0.0,0.0,20,0.527288437,2.222222222,0.5,27,0.000810109,1,0.111111111,12,29.64166667,0.0,0.0,22,1,0.074074074,0.0,100.0,0.002610966,29.5,27,0.0,8,0.0,1.0,9.642857143,8,0.316227766,16,17,1,0.0,45,27,0,1
0.040540541,0.001849894,0.204710145,4.582278481,315,0.0,1,118.8709677,9.2,119.0,0.035714286,0.593157773,29.53333333,22,0.795918367,0.626860119,0.117493473,1072.40958,26,118.9677419,0.222222222,31,24,0.480417755,0.375,29.65,25,118.9677419,1.937062937,1.0,38.44444444,0.098346388,0.62962963,119,3,0.148148148,0.001849894,0.001849894,9.185185185,0.62962963,1.074074074,10,0.0,0.064403829,0.479591837,1,10.07407407,3,22,1.527027027,4,25,25,16,0.005434783,119.0,0.0,29.73333333,0.037037037,0.259259259,28,27,2,0.134057971,0.000810109,0.0,31,2.0,0.875,4.402711552,0.000810109,2,0.0,0.0,20,0.527288437,2.222222222,0.5,27,0.000810109,3,0.111111111,12,29.64166667,0.0,0.0,22,1,0.074074074,0.0,100.0,0.002610966,29.5,27,0.0,8,0.0,1.0,9.642857143,8,0.316227766,16,17,1,0.0,45,27,0,0
0.040540541,0.001849894,0.204710145,4.582278481,315,0.0,1,118.8709677,9.2,119.0,0.035714286,0.593157773,29.53333333,22,0.795918367,0.626860119,0.117493473,1072.40958,26,118.9677419,0.222222222,31,24,0.480417755,0.375,29.65,25,118.9677419,1.937062937,1.0,38.44444444,0.098346388,0.62962963,119,3,0.148148148,0.001849894,0.001849894,9.185185185,0.62962963,1.074074074,10,0.0,0.064403829,0.479591837,1,10.07407407,3,22,1.527027027,2,25,25,16,0.005434783,119.0,0.0,29.73333333,0.037037037,0.259259259,28,27,2,0.134057971,0.000810109,0.0,31,2.0,0.875,4.402711552,0.000810109,2,0.0,0.0,20,0.527288437,2.222222222,0.5,27,0.000810109,1,0.111111111,12,29.64166667,0.0,0.0,22,1,0.074074074,0.0,100.0,0.002610966,29.5,27,0.0,8,0.0,1.0,9.642857143,8,0.316227766,16,17,1,0.0,45,27,0,0
