dataset_id,snippet_id,person_id,developer_position,PE gen,PE spec (java),time_to_give_output,correct_output_rating,output_difficulty,brain_deact_31ant,brain_deact_31post,brain_deact_32,time_to_understand,readability_level,binary_understandability,correct_verif_questions,gap_accuracy,readability_level_ba,readability_level_before,time_to_read_complete,perc_correct_output,complexity_level,brain_deact_31,warnings_checker_framework,warnings_typestate_checker,warnings_infer,warnings_openjml,warning_sum,method_name,file,#parameters,#assignments,#commas,#periods,#spaces,#literals,#statements,Volume,Entropy,#identifiers,CR,#conditionals (avg),#loops (avg),#assignments (avg),#comparisons (avg),#comments (avg),#operators (avg),Identifiers Length (avg),#keywords (avg),#commas (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Line length (avg),Indentation length (avg),#blank lines (avg),#numbers (avg),#identifiers (avg),#nested blocks (avg),MIDQ (avg),CIC (avg),CICSyn (avg),#numbers (max),Identifiers length (max),Indentation length (max),Line length (max),#keywords (max),#identifiers (max),#words (max),MIDQ (max),CIC (max),CICSyn (max),#identifiers (min),MIDQ (min),Cyclomatic complexity,NMI (avg),NMI (max),ITID (avg),ITID (min),NM (avg),NM (max),LOC,#assignments (dft),#characters (max),#commas (dft),#comments (dft),Comments (Visual X),Comments (Visual Y),#comparisons (dft),#conditionals (dft),#identifiers (dft),Identifiers (Visual X),Identifiers (Visual Y),#keywords (dft),Literals (Visual X),Literals (Visual Y),#loops (dft),#numbers (dft),Numbers (Visual X),Numbers (Visual Y),Operators (Visual X),Operators (Visual Y),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Strings (Visual X),Strings (Visual Y),Indentation length (dft),Line length (dft),#aligned blocks,Extent of aligned blocks,TC (avg),TC (min),TC (max),Readability,Keywords (Visual X),Keywords (Visual Y),PBU,ABU,ABU50,BD,BD50,AU
6,3-Antlr4Master,36,1.0,2.0,2.0,,,,,,,24.0,,1.0,0.333333333,,,,,,,,2,3,1,0,6,hasSLLConflictTerminatingPrediction,ds_6_snip_3$Antlr4Master_hasSLLConflictTerminatingPrediction.java,2,6,2,4,172,1,28,220.07820003461552,2.55890589303652,39,101.93500000000004,0.1578947368421052,0.0526315789473684,0.3157894736842105,0.0526315789473684,0.4736842105263157,0.0,9.64102564102564,0.631578947368421,0.1052631578947368,1.263157894736842,0.2105263157894736,9.052631578947368,35.05263157894737,6.947368421052632,0.1578947368421052,0.0,2.0526315789473686,0.2105263157894736,0.0,0.0128551070864419,0.0129807418889917,0,35,16.0,102.0,3,5,21,0.0,0.0497237569060773,0.0437158469945355,1,100.0,5,2.9545454545454546,16.0,0.3333333333333333,0.0,1.9230769230769231,13,22,27,842,27,129,102.9767442,127.9903846,27,27,26,102.9767442,127.6826923,27,0,0.0,27,27,0.0,0.0,102.8682171,127.4038462,1,27,27,27,0.0,0.0,27,129,129,241,,,,0.928942263,102.9689922,127.7403846,1,0,0,1,1,1
6,4-Antlr4Master,36,1.0,2.0,2.0,,,,,,,1239.0,,1.0,0.666666667,,,,,,,,4,0,0,6,10,removeFast,ds_6_snip_4$Antlr4Master_removeFast.java,1,5,5,5,208,13,33,298.0225625468752,2.8904373156325702,39,119.19000000000004,0.1739130434782608,0.0434782608695652,0.217391304347826,0.1739130434782608,0.1739130434782608,0.1739130434782608,4.0256410256410255,0.5652173913043478,0.217391304347826,0.782608695652174,0.217391304347826,9.043478260869565,23.91304347826087,6.608695652173913,0.1739130434782608,0.1739130434782608,1.6956521739130437,0.217391304347826,0.0,0.0847249197161702,0.0527344341985196,2,10,12.0,78.0,2,9,23,0.0,0.4285714285714285,0.2258064516129032,1,100.0,6,6.076923076923077,34.0,0.7546296296296297,0.0,3.611574074074074,9,26,29,82,29,33,63.87878788,31.89230769,29,29,29,63.90909091,31.76923077,29,0,0.0,29,29,64.0,32.0,63.81818182,31.75384615,29,28,29,28,0.0,0.0,29,32,12,12,,,,0.777431726,64.0,31.67692308,1,0,1,1,0,2
6,4-MyExpenses,36,1.0,2.0,2.0,,,,,,,333.0,,1.0,0.0,,,,,,,,10,0,1,2,13,processChar,ds_6_snip_4$MyExpenses_processChar.java,3,12,7,22,764,11,58,750.5271150784394,1.80934143530847,102,0.0,0.1777777777777777,0.0444444444444444,0.2666666666666666,0.2666666666666666,0.0,0.0,5.333333333333333,0.4444444444444444,0.1555555555555555,1.4666666666666666,0.4888888888888889,16.977777777777778,35.91111111111111,14.577777777777778,0.0,0.1333333333333333,2.2666666666666666,0.2666666666666666,0.0,0.0,0.0,1,17,28.0,102.0,3,8,33,0.0,0.0,0.0,1,100.0,16,8.666666666666666,31.0,0.6872222222222223,0.0,3.417777777777778,13,48,48,690,48,1,0.0,0.0,48,48,48,105.9791667,46.68224299,48,106,47.0,48,46,105.7708333,45.96261682,105.9583333,46.40186916,48,48,48,48,0.0,0.0,48,47,39,40,,,,0.026342005,105.9375,46.69158879,1,0,0,1,1,0
6,5-Antlr4Master,36,1.0,2.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,1,1,0,2,testToStringStartStop2,ds_6_snip_5$Antlr4Master_testToStringStartStop2.java,0,21,17,21,225,34,69,905.8641607933502,3.57815487082872,102,201.76,0.0,0.0,0.4772727272727273,0.0,0.0909090909090909,0.1590909090909091,8.049019607843137,0.1363636363636363,0.3863636363636363,1.5454545454545454,0.4772727272727273,5.113636363636363,29.727272727272727,3.090909090909091,0.1818181818181818,0.3409090909090909,2.3181818181818183,0.0,0.0,0.0029894348076166,0.0027489177489177,2,22,4.0,87.0,3,6,23,0.0,0.0476190476190476,0.0476190476190476,1,100.0,1,5.51063829787234,16.0,0.731904761904762,0.25,5.05047619047619,17,47,53,178,53,59,85.0,57.91860465,1,1,28,84.94915254,57.73255814,53,0,0.0,1,53,84.98305085,57.96511628,84.88135593,57.87209302,53,53,50,53,85.0,57.98837209,53,32,55,70,,,,0.557709336,84.93220339,57.72093023,0,0,0,0,0,0
6,5-MyExpenses,36,1.0,2.0,2.0,,,,,,,6.0,,1.0,0.666666667,,,,,,,,0,0,0,5,5,updateOrClearHeader,ds_6_snip_5$MyExpenses_updateOrClearHeader.java,1,7,0,9,188,10,34,401.90956445877686,3.811909604795999,45,114.115,0.16,0.0,0.28,0.36,0.12,0.08,13.6,0.68,0.0,1.44,0.36,7.52,40.4,4.48,0.12,0.36,1.8,0.16,0.0,0.004095238095238,0.0038429858429858,1,35,12.0,154.0,2,4,17,0.0,0.0357142857142857,0.0357142857142857,1,100.0,9,0.2142857142857142,6.0,0.0138888888888888,0.0,0.1805555555555555,13,28,31,375,1,34,98.0,33.0,31,31,29,97.97058824,32.72727273,31,0,0.0,1,31,97.76470588,32.80808081,97.85294118,32.78787879,31,31,31,31,0.0,0.0,31,33,50,52,,,,0.323853523,98.0,32.64646465,1,0,1,1,0,2
6,1-Antlr4Master,37,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,14,0,9,23,analyze,ds_6_snip_1$Antlr4Master_analyze.java,3,6,10,17,225,6,35,562.6209634879266,3.0624780981848025,89,115.13000000000002,0.1,0.1,0.2,0.0,0.1333333333333333,0.2333333333333333,8.97752808988764,0.4,0.3333333333333333,2.0,0.5666666666666667,7.5,41.36666666666667,5.333333333333333,0.3,0.0,2.966666666666667,0.2,0.0,0.0248778392780094,0.0344553736253036,0,20,12.0,145.0,2,6,19,0.0,0.0769230769230769,0.1428571428571428,2,100.0,7,7.272727272727272,24.0,0.4594202898550724,0.0,3.3724637681159417,45,33,43,602,43,54,84.48148148,53.0,42,43,41,85.92592593,52.66666667,43,0,0.0,43,43,0.0,0.0,85.85185185,52.8045977,43,43,42,43,85.96296296,52.85057471,43,51,53,71,,,,0.595711291,85.87037037,52.67816092,0,0,0,0,0,0
6,1-HibernateORM,37,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,5,11,0,5,21,getOverriddenColumn,ds_6_snip_1$HibernateORM_getOverriddenColumn.java,1,2,1,2,65,5,40,99.91187238980947,2.839778027988233,17,34.59000000000003,0.2,0.0,0.2,0.2,3.3,0.0,10.470588235294118,0.4,0.1,1.4,0.2,6.5,32.0,4.4,0.1,0.0,1.7,0.2,0.0,0.0774311610749212,0.0781797331720471,0,24,12.0,76.0,1,4,16,0.0,0.2051282051282051,0.2096774193548387,1,100.0,4,3.4615384615384617,14.0,0.6944444444444445,0.5,5.263888888888888,17,13,15,243,15,52,98.90384615,50.96,15,15,15,99.0,50.68,15,0,0.0,1,15,0.0,0.0,98.78846154,50.71,1,15,15,15,98.92307692,50.82,15,36,54,107,,,,0.86730361,99.0,50.93,0,0,0,0,0,0
6,4-Antlr4Master,37,1.0,3.0,2.0,,,,,,,207.0,,1.0,0.666666667,,,,,,,,4,0,0,6,10,removeFast,ds_6_snip_4$Antlr4Master_removeFast.java,1,5,5,5,208,13,33,298.0225625468752,2.8904373156325702,39,119.19000000000004,0.1739130434782608,0.0434782608695652,0.217391304347826,0.1739130434782608,0.1739130434782608,0.1739130434782608,4.0256410256410255,0.5652173913043478,0.217391304347826,0.782608695652174,0.217391304347826,9.043478260869565,23.91304347826087,6.608695652173913,0.1739130434782608,0.1739130434782608,1.6956521739130437,0.217391304347826,0.0,0.0847249197161702,0.0527344341985196,2,10,12.0,78.0,2,9,23,0.0,0.4285714285714285,0.2258064516129032,1,100.0,6,6.076923076923077,34.0,0.7546296296296297,0.0,3.611574074074074,9,26,29,82,29,33,63.87878788,31.89230769,29,29,29,63.90909091,31.76923077,29,0,0.0,29,29,64.0,32.0,63.81818182,31.75384615,29,28,29,28,0.0,0.0,29,32,12,12,,,,0.777431726,64.0,31.67692308,1,0,1,1,0,2
6,1-Pom,38,1.0,3.0,2.0,,,,,,,27.0,,1.0,0.333333333,,,,,,,,3,25,0,1,29,HealthReport,ds_6_snip_1$Pom_HealthReport.java,3,13,0,0,0,10,40,343.6453580433296,-0.0,42,102.95000000000002,0.2903225806451613,0.0,0.4193548387096774,0.2903225806451613,0.032258064516129,0.0,10.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580645161290322,1.3548387096774193,0.2580645161290322,0.0,0.0112285161126596,0.0097788980551682,1,25,0.0,0.0,0,6,1,0.0,0.0675675675675675,0.0595238095238095,1,100.0,10,3.294117647058824,21.0,0.4583333333333333,0.0,7.201388888888889,18,34,35,738,35,49,113.5510204,48.0,35,35,34,115.9591837,47.91452991,34,0,0.0,1,35,114.5306122,47.8034188,115.6530612,47.90598291,1,35,24,35,0.0,0.0,35,48,35,52,,,,0.528462231,115.7755102,47.60683761,1,0,0,1,1,1
6,2-HibernateORM,38,1.0,3.0,2.0,,,,,,,49.0,,1.0,0.666666667,,,,,,,,0,48,1,1,50,TimesTenDialect,ds_6_snip_2$HibernateORM_TimesTenDialect.java,0,0,0,0,0,39,59,709.2902375915868,-0.0,88,116.145,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,12.431818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,2.838709677419355,0.0,0.0,0.0033452807646356,0.0032187785508468,0,22,0.0,0.0,0,5,1,0.0,0.037037037037037,0.037037037037037,1,100.0,1,6.294117647058823,19.0,0.3201149425287356,0.0,2.829885057471264,21,34,1,160,36,39,104.0,38.8952381,1,1,35,103.975,38.94285714,36,0,0.0,1,35,0.0,0.0,103.9,38.8952381,1,36,36,36,103.825,38.92380952,36,40,314,819,,,,0.971765161,103.875,38.8,1,0,1,1,0,2
6,2-OpenCMSCore,38,1.0,3.0,2.0,,,,,,,53.0,,1.0,0.666666667,,,,,,,,0,3,0,4,7,seekFile,ds_6_snip_2$OpenCMSCore_seekFile.java,2,1,1,9,239,1,17,154.28722505336555,1.7116656656207403,33,36.62000000000003,0.0454545454545454,0.0,0.0454545454545454,0.0,0.1818181818181818,0.0909090909090909,6.757575757575758,0.5909090909090909,0.0454545454545454,1.0,0.4090909090909091,10.863636363636363,28.227272727272727,9.636363636363637,0.3181818181818182,0.0,1.5,0.1363636363636363,0.0,0.0492694805194805,0.0446858288770053,0,12,16.0,60.0,4,5,22,0.0,0.2857142857142857,0.2352941176470588,1,100.0,6,2.4,12.0,0.3,0.0,2.17948717948718,14,25,33,411,33,38,75.94736842,36.88311688,1,1,30,75.97368421,36.51948052,33,0,0.0,1,33,0.0,0.0,76.0,36.48051948,33,33,33,33,0.0,0.0,33,33,5,6,,,,0.961644053,75.89473684,36.71428571,1,0,1,1,0,2
6,3-HibernateORM,38,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,3,6,1,1,11,execute,ds_6_snip_3$HibernateORM_execute.java,2,13,19,34,865,14,68,855.4066831583561,1.7279717914134938,121,117.16000000000004,0.0677966101694915,0.0508474576271186,0.2203389830508474,0.1016949152542373,0.0508474576271186,0.0,10.818181818181818,0.423728813559322,0.3220338983050847,1.5593220338983051,0.576271186440678,14.66101694915254,43.79661016949152,12.813559322033898,0.0338983050847457,0.0847457627118644,2.0508474576271185,0.288135593220339,0.0,0.0280189419754249,0.0220597841285777,1,38,28.0,125.0,2,9,34,0.0,0.3684210526315789,0.2058823529411764,1,100.0,12,6.048387096774194,37.0,0.5632616487455198,0.0,3.9474910394265232,22,62,63,232,62,65,136.0,64.83211679,63,63,63,135.969697,64.67883212,62,0,0.0,63,63,135.6969697,65.0,135.969697,64.69343066,63,63,63,63,136.0,64.89781022,63,65,95,97,,,,0.249597192,135.8333333,64.62043796,0,0,0,0,0,0
6,3-Pom,38,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,1,11,0,25,37,get,ds_6_snip_3$Pom_get.java,0,6,7,32,618,7,36,644.3779094640329,1.957476366079285,94,205.82,0.0227272727272727,0.0227272727272727,0.1363636363636363,0.0227272727272727,0.0227272727272727,0.0454545454545454,6.170212765957447,0.7954545454545454,0.1590909090909091,1.1363636363636365,0.7272727272727273,14.045454545454543,29.11111111111111,12.0,0.2272727272727272,0.0454545454545454,2.136363636363636,0.0454545454545454,0.0,0.0,0.0,1,29,20.0,101.0,3,12,27,0.0,0.0,0.0,1,100.0,15,4.872340425531915,29.0,0.4516754850088183,0.0,4.151675485008819,37,47,57,520,57,58,105.0,56.46226415,57,57,57,104.9655172,56.77358491,57,105,57.0,57,57,102.7241379,56.80188679,104.9482759,56.71698113,57,57,57,45,105.0,57.0,55,57,26,28,,,,0.833422417,105.0,56.63207547,0,0,0,0,0,0
6,4-HibernateORM,38,1.0,3.0,2.0,,,,,,,31.0,,1.0,0.333333333,,,,,,,,0,9,1,3,13,extractSequenceValue,ds_6_snip_4$HibernateORM_extractSequenceValue.java,1,6,0,14,321,1,34,338.6144687658818,2.0770035226652133,58,0.0,0.0357142857142857,0.0,0.2142857142857142,0.0,0.0,0.0,9.379310344827584,0.6071428571428571,0.0,1.5,0.5,11.464285714285714,35.1,9.714285714285714,0.0714285714285714,0.0357142857142857,2.071428571428572,0.1071428571428571,0.0,0.0,0.0,1,20,16.0,134.0,3,7,21,0.0,0.0,0.0,1,100.0,5,5.451612903225806,17.0,0.566017316017316,0.0,6.021103896103896,37,31,33,89,1,33,0.0,0.0,1,33,33,97.93939394,31.82828283,33,0,0.0,1,33,0.0,0.0,97.96969697,31.80808081,33,33,33,33,0.0,0.0,33,33,20,21,,,,0.237828292,97.87878788,31.78787879,1,0,0,1,1,1
6,5-HibernateORM,38,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,1,2,2,1,6,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.82999304101565,3.00383465569118,65,105.995,0.064516129032258,0.0,0.2258064516129032,0.1290322580645161,0.0967741935483871,0.0,10.0,0.2580645161290322,0.1290322580645161,1.4838709677419355,0.6129032258064516,6.67741935483871,33.61290322580645,4.774193548387097,0.0967741935483871,0.0,2.096774193548387,0.1290322580645161,0.0,0.0251426289827945,0.0233337825103478,0,32,12.0,177.0,2,7,22,0.0,0.0714285714285714,0.0655737704918032,1,100.0,6,3.0294117647058822,14.0,0.3875992063492063,0.0,2.115079365079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,79,103,,,,0.628073573,115.0,48.6637931,0,0,0,0,0,0
6,5-Pom,38,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,2,0,0,2,loadClass,ds_6_snip_5$Pom_loadClass.java,2,5,5,4,305,11,41,371.3347377331463,2.4743356638480143,52,107.01000000000002,0.1212121212121212,0.0,0.1515151515151515,0.0303030303030303,0.1212121212121212,0.303030303030303,8.807692307692308,0.4848484848484848,0.1515151515151515,1.0909090909090908,0.1212121212121212,9.242424242424242,29.12121212121212,7.151515151515151,0.0303030303030303,0.0,1.5757575757575757,0.2727272727272727,0.0,0.0066656159964941,0.0082861334351602,0,22,16.0,105.0,4,5,20,0.0,0.0421052631578947,0.0701754385964912,1,100.0,8,2.1944444444444446,15.0,0.2108695652173912,0.0,2.1630434782608696,17,36,38,803,38,60,91.96666667,59.0,38,37,38,91.96666667,58.75268817,38,0,0.0,1,38,0.0,0.0,91.85,58.69892473,38,38,38,38,91.96666667,58.94623656,38,57,52,73,,,,0.826187551,91.9,58.90322581,0,0,0,0,0,0
6,1-HibernateORM,39,1.0,4.0,2.0,,,,,,,106.0,,1.0,0.333333333,,,,,,,,5,11,0,5,21,getOverriddenColumn,ds_6_snip_1$HibernateORM_getOverriddenColumn.java,1,2,1,2,65,5,40,99.91187238980947,2.839778027988233,17,34.59000000000003,0.2,0.0,0.2,0.2,3.3,0.0,10.470588235294118,0.4,0.1,1.4,0.2,6.5,32.0,4.4,0.1,0.0,1.7,0.2,0.0,0.0774311610749212,0.0781797331720471,0,24,12.0,76.0,1,4,16,0.0,0.2051282051282051,0.2096774193548387,1,100.0,4,3.4615384615384617,14.0,0.6944444444444445,0.5,5.263888888888888,17,13,15,243,15,52,98.90384615,50.96,15,15,15,99.0,50.68,15,0,0.0,1,15,0.0,0.0,98.78846154,50.71,1,15,15,15,98.92307692,50.82,15,36,54,107,,,,0.86730361,99.0,50.93,1,0,0,1,1,1
6,1-Phoenix,39,1.0,4.0,2.0,,,,,,,284.0,,1.0,0.333333333,,,,,,,,5,15,0,3,23,doDropSchema,ds_6_snip_1$Phoenix_doDropSchema.java,5,8,27,27,400,10,46,756.0819962378904,2.693420741464516,107,118.175,0.1388888888888889,0.0,0.2222222222222222,0.0833333333333333,0.0277777777777777,0.0,10.69158878504673,0.6111111111111112,0.75,2.0,0.75,11.11111111111111,51.61111111111112,8.555555555555555,0.0555555555555555,0.0833333333333333,2.9722222222222223,0.1944444444444444,0.0,0.0,0.0,1,22,20.0,203.0,2,9,26,0.0,0.0,0.0,1,100.0,7,6.076923076923077,29.0,0.3850198412698412,0.0,3.612202380952381,45,39,40,649,40,41,122.0,40.0,40,40,40,121.9512195,39.78861789,40,0,0.0,40,39,121.7073171,39.35772358,121.902439,39.77235772,1,40,40,40,0.0,0.0,40,39,35,36,,,,0.117182106,121.9512195,39.81300813,1,0,0,1,1,1
6,2-HibernateORM,39,1.0,4.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,48,1,1,50,TimesTenDialect,ds_6_snip_2$HibernateORM_TimesTenDialect.java,0,0,0,0,0,39,59,709.2902375915868,-0.0,88,116.145,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,12.431818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,2.838709677419355,0.0,0.0,0.0033452807646356,0.0032187785508468,0,22,0.0,0.0,0,5,1,0.0,0.037037037037037,0.037037037037037,1,100.0,1,6.294117647058823,19.0,0.3201149425287356,0.0,2.829885057471264,21,34,1,160,36,39,104.0,38.8952381,1,1,35,103.975,38.94285714,36,0,0.0,1,35,0.0,0.0,103.9,38.8952381,1,36,36,36,103.825,38.92380952,36,40,314,819,,,,0.971765161,103.875,38.8,0,0,0,0,0,0
6,3-HibernateORM,39,1.0,4.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,3,6,1,1,11,execute,ds_6_snip_3$HibernateORM_execute.java,2,13,19,34,865,14,68,855.4066831583561,1.7279717914134938,121,117.16000000000004,0.0677966101694915,0.0508474576271186,0.2203389830508474,0.1016949152542373,0.0508474576271186,0.0,10.818181818181818,0.423728813559322,0.3220338983050847,1.5593220338983051,0.576271186440678,14.66101694915254,43.79661016949152,12.813559322033898,0.0338983050847457,0.0847457627118644,2.0508474576271185,0.288135593220339,0.0,0.0280189419754249,0.0220597841285777,1,38,28.0,125.0,2,9,34,0.0,0.3684210526315789,0.2058823529411764,1,100.0,12,6.048387096774194,37.0,0.5632616487455198,0.0,3.9474910394265232,22,62,63,232,62,65,136.0,64.83211679,63,63,63,135.969697,64.67883212,62,0,0.0,63,63,135.6969697,65.0,135.969697,64.69343066,63,63,63,63,136.0,64.89781022,63,65,95,97,,,,0.249597192,135.8333333,64.62043796,0,0,0,0,0,0
6,3-Pom,39,1.0,4.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,1,11,0,25,37,get,ds_6_snip_3$Pom_get.java,0,6,7,32,618,7,36,644.3779094640329,1.957476366079285,94,205.82,0.0227272727272727,0.0227272727272727,0.1363636363636363,0.0227272727272727,0.0227272727272727,0.0454545454545454,6.170212765957447,0.7954545454545454,0.1590909090909091,1.1363636363636365,0.7272727272727273,14.045454545454543,29.11111111111111,12.0,0.2272727272727272,0.0454545454545454,2.136363636363636,0.0454545454545454,0.0,0.0,0.0,1,29,20.0,101.0,3,12,27,0.0,0.0,0.0,1,100.0,15,4.872340425531915,29.0,0.4516754850088183,0.0,4.151675485008819,37,47,57,520,57,58,105.0,56.46226415,57,57,57,104.9655172,56.77358491,57,105,57.0,57,57,102.7241379,56.80188679,104.9482759,56.71698113,57,57,57,45,105.0,57.0,55,57,26,28,,,,0.833422417,105.0,56.63207547,0,0,0,0,0,0
6,4-HibernateORM,39,1.0,4.0,2.0,,,,,,,46.0,,1.0,1.0,,,,,,,,0,9,1,3,13,extractSequenceValue,ds_6_snip_4$HibernateORM_extractSequenceValue.java,1,6,0,14,321,1,34,338.6144687658818,2.0770035226652133,58,0.0,0.0357142857142857,0.0,0.2142857142857142,0.0,0.0,0.0,9.379310344827584,0.6071428571428571,0.0,1.5,0.5,11.464285714285714,35.1,9.714285714285714,0.0714285714285714,0.0357142857142857,2.071428571428572,0.1071428571428571,0.0,0.0,0.0,1,20,16.0,134.0,3,7,21,0.0,0.0,0.0,1,100.0,5,5.451612903225806,17.0,0.566017316017316,0.0,6.021103896103896,37,31,33,89,1,33,0.0,0.0,1,33,33,97.93939394,31.82828283,33,0,0.0,1,33,0.0,0.0,97.96969697,31.80808081,33,33,33,33,0.0,0.0,33,33,20,21,,,,0.237828292,97.87878788,31.78787879,1,1,1,0,0,3
6,4-Phoenix,39,1.0,4.0,2.0,,,,,,,483.0,,1.0,1.0,,,,,,,,3,10,1,2,16,process,ds_6_snip_4$Phoenix_process.java,0,12,7,41,653,11,84,903.355171954268,2.149178978275029,121,119.19000000000004,0.0746268656716417,0.0149253731343283,0.1791044776119403,0.0746268656716417,0.0149253731343283,0.0149253731343283,8.768595041322314,0.3432835820895522,0.1044776119402985,1.3134328358208955,0.6119402985074627,9.74626865671642,31.253731343283583,8.298507462686567,0.0298507462686567,0.0298507462686567,1.805970149253732,0.1940298507462686,0.0,0.0167022032693674,0.0101575456053068,1,30,20.0,133.0,2,8,21,0.0,0.1666666666666666,0.1111111111111111,1,100.0,12,5.585714285714285,24.0,0.6612318840579711,0.0,3.269927536231884,44,70,72,1029,72,73,100.0,72.0,72,72,72,99.95890411,71.88118812,72,0,0.0,72,72,98.84931507,71.5049505,99.94520548,71.7029703,72,71,70,72,99.95890411,71.86138614,72,57,62,65,,,,0.476781577,99.98630137,71.77227723,1,1,1,0,0,3
6,5-HibernateORM,39,1.0,4.0,2.0,,,,,,,239.0,,1.0,0.333333333,,,,,,,,1,2,2,1,6,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.82999304101565,3.00383465569118,65,105.995,0.064516129032258,0.0,0.2258064516129032,0.1290322580645161,0.0967741935483871,0.0,10.0,0.2580645161290322,0.1290322580645161,1.4838709677419355,0.6129032258064516,6.67741935483871,33.61290322580645,4.774193548387097,0.0967741935483871,0.0,2.096774193548387,0.1290322580645161,0.0,0.0251426289827945,0.0233337825103478,0,32,12.0,177.0,2,7,22,0.0,0.0714285714285714,0.0655737704918032,1,100.0,6,3.0294117647058822,14.0,0.3875992063492063,0.0,2.115079365079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,79,103,,,,0.628073573,115.0,48.6637931,1,0,0,1,1,1
6,1-K9,40,1.0,2.0,1.0,,,,,,,11.0,,1.0,0.666666667,,,,,,,,0,0,1,0,1,testFetchResponse,ds_6_snip_1$K9_testFetchResponse.java,0,2,20,50,129,71,44,972.1469042660344,3.3620399571753685,98,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.1666666666666666,8.806122448979592,0.1,0.6666666666666666,4.8,1.6666666666666667,4.3,45.16666666666666,2.933333333333333,0.0666666666666666,1.7,3.2666666666666666,0.0,0.0,0.0,0.0,4,18,4.0,77.0,3,6,18,0.0,0.0,0.0,2,100.0,1,4.606060606060606,14.0,0.3021739130434783,0.1666666666666666,1.954347826086957,9,33,35,327,35,35,0.0,0.0,35,1,35,87.97142857,33.91011236,35,0,0.0,1,35,87.82857143,33.87640449,87.91428571,33.87640449,35,35,35,34,87.94285714,33.88764045,34,35,46,291,,,,0.029306306,87.91428571,33.85393258,1,0,1,1,0,2
6,1-ModelPerformanceChart,40,1.0,2.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,3,14,0,29,46,performRequest,ds_6_snip_1$ModelPerformanceChart_performRequest.java,1,8,2,26,479,14,47,502.30320088995046,1.7253018770957154,65,27.485000000000014,0.0769230769230769,0.0,0.2051282051282051,0.0256410256410256,0.0512820512820512,0.0256410256410256,8.261538461538462,0.4102564102564102,0.0512820512820512,1.2820512820512822,0.6666666666666666,12.282051282051285,31.925,10.871794871794872,0.0256410256410256,0.0769230769230769,1.6666666666666667,0.1794871794871795,0.0,0.0139714985868832,0.0160800214398229,2,24,24.0,77.0,2,7,27,0.0,0.1363636363636363,0.1290322580645161,1,100.0,7,2.4047619047619047,15.0,0.2738095238095238,0.0,1.6263736263736264,23,42,44,540,44,50,72.96,48.97297297,44,44,44,71.7,48.94594595,44,0,0.0,1,44,73.0,48.93243243,72.82,48.90540541,44,44,44,44,72.96,48.86486486,44,1,52,94,,,,0.728879601,72.96,48.7027027,1,0,0,1,1,1
6,1-SpringBatch,40,1.0,2.0,1.0,,,,,,,36.0,,1.0,0.666666667,,,,,,,,0,17,0,7,24,testFailureAndRecovery,ds_6_snip_1$SpringBatch_testFailureAndRecovery.java,0,3,9,15,692,7,42,516.2341910549894,1.598810820036897,83,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0222222222222222,9.49397590361446,0.6,0.2,1.6,0.3333333333333333,15.377777777777778,37.645833333333336,13.688888888888888,0.0,0.0444444444444444,1.8444444444444448,0.1333333333333333,0.0,0.0,0.0,1,22,28.0,112.0,3,7,31,0.0,0.0,0.0,1,100.0,11,4.895833333333333,19.0,0.5317142857142857,0.0,2.543904761904762,22,48,48,160,48,1,0.0,0.0,48,1,44,100.9375,46.78431373,48,0,0.0,1,48,0.0,0.0,100.9583333,46.76470588,48,44,48,48,100.9583333,46.88235294,48,43,77,80,,,,0.489948098,100.9791667,46.71568627,1,1,1,0,0,3
