dataset_id,snippet_id,person_id,time_to_give_output,correct_output_rating,output_difficulty,brain_deact_31ant,brain_deact_31post,brain_deact_32,time_to_understand,readability_level,binary_understandability,correct_verif_questions,gap_accuracy,readability_level_ba,readability_level_before,time_to_read_complete,perc_correct_output,complexity_level,brain_deact_31,warnings_checker_framework,warnings_typestate_checker,warnings_infer,warnings_openjml,warning_sum,method_name,file,parameters,ifStatements,loops,assignmentExpressions,commas,periods,spaces,comparisons,parenthesis,literals,avgComments,avgComparisons,avgOperators,avgConditionals,LOC
3,52,61.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,62.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,63.0,,,,,,,,1.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,64.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,65.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,66.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,67.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,68.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,69.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,70.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,71.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,72.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,73.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,74.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,75.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,76.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,77.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,78.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,79.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,80.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,81.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,82.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,83.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,84.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,85.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,86.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,87.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,88.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,89.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,90.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,91.0,,,,,,,,5.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,92.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,93.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,94.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,95.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,96.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,97.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,98.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,99.0,,,,,,,,1.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,100.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,101.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,102.0,,,,,,,,1.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,103.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,104.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,105.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,106.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,107.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,108.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,109.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,110.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,111.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,112.0,,,,,,,,4.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,113.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,114.0,,,,,,,,5.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,115.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,116.0,,,,,,,,1.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,117.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,118.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,119.0,,,,,,,,2.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,120.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,52,121.0,,,,,,,,3.0,,,,,,,,,,0.0,6.0,0.0,20.0,26.0,s84,ds_3_snip_52_s84.java,0,0,0,3,0,4,21,0,1,0,0.8,0.0,0.0,0.0,5
3,53,1.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,2.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,3.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,4.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,5.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,6.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,7.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,8.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,9.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,10.0,,,,,,,,1.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,11.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,12.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,13.0,,,,,,,,5.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,14.0,,,,,,,,1.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,15.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,16.0,,,,,,,,5.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,17.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,18.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,19.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,20.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,21.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,22.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,23.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,24.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,25.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,26.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,27.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,28.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,29.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,30.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,31.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,32.0,,,,,,,,5.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,33.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,34.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,35.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,36.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,37.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,38.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,39.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,40.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,41.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,42.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,43.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,44.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,45.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,46.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,47.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,48.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,49.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,50.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,51.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,52.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,53.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,54.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,55.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,56.0,,,,,,,,1.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,57.0,,,,,,,,3.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,58.0,,,,,,,,2.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,59.0,,,,,,,,1.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
3,53,60.0,,,,,,,,4.0,,,,,,,,,,1.0,5.0,1.0,3.0,10.0,addMessage,ds_3_snip_53_addMessage.java,1,1,0,0,3,3,36,1,9,3,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,7
