programming_experience,java_experience,complexity,MinNameQuality,MinInternalDocumentation,MinExternalDocumentation,MinExternalPopularity,MeanInternalDocumentation,MeanExternalDocumentation,MeanExternalPopularity,MaxNameQuality,MaxInternalDocumentation,Readability,READABILITY.New.Identifiers.words.AVG,READABILITY.New.Abstractness.words.AVG,READABILITY.New.Abstractness.words.MAX,READABILITY.New.Commented.words.AVG,READABILITY.New.Synonym.commented.words.AVG,READABILITY.New.Synonym.commented.words.MAX,READABILITY.New.Comments.readability,READABILITY.New.Number.of.senses.AVG,READABILITY.New.Number.of.senses.MAX,READABILITY.New.Text.Coherence.AVG,READABILITY.New.Text.Coherence.MIN,READABILITY.New.Text.Coherence.MAX,READABILITY.BW.Avg.Assignment,READABILITY.BW.Avg.blank.lines,READABILITY.BW.Avg.commas,READABILITY.BW.Avg.comments,READABILITY.BW.Avg.comparisons,READABILITY.BW.Avg.Identifiers.Length,READABILITY.BW.Avg.conditionals,READABILITY.BW.Avg.indentation.length,READABILITY.BW.Avg.keywords,READABILITY.BW.Avg.line.length,READABILITY.BW.Avg.loops,READABILITY.BW.Avg.number.of.identifiers,READABILITY.BW.Avg.numbers,READABILITY.BW.Avg.operators,READABILITY.BW.Avg.parenthesis,READABILITY.BW.Avg.periods,READABILITY.BW.Max.Identifiers.Length,READABILITY.BW.Max.keywords,READABILITY.BW.Max.line.length,READABILITY.BW.Max.number.of.identifiers,READABILITY.BW.Max.char,READABILITY.BW.Max.words,READABILITY.Posnett.entropy,READABILITY.Posnett.volume,READABILITY.Posnett.lines,READABILITY.Dorn.DFT.Assignments,READABILITY.Dorn.DFT.Comparisons,READABILITY.Dorn.DFT.Conditionals,READABILITY.Dorn.DFT.Indentations,READABILITY.Dorn.DFT.LineLengths,READABILITY.Dorn.DFT.Numbers,READABILITY.Dorn.DFT.Operators,READABILITY.Dorn.Visual.X.Comments,READABILITY.Dorn.Visual.X.Numbers,READABILITY.Dorn.Visual.X.Strings,READABILITY.Dorn.Visual.Y.Strings,READABILITY.Dorn.Visual.X.Literals,READABILITY.Dorn.Areas.Identifiers,READABILITY.Dorn.Areas.Keywords,READABILITY.Dorn.Areas.Strings,READABILITY.Dorn.Areas.Operators,READABILITY.Dorn.Areas.Keywords.Identifiers,READABILITY.Dorn.Areas.Operators.Identifiers,READABILITY.Dorn.align.blocks,KASTO.NestedBlocks,KASTO.NumberOfParameters,KASTO.NumberOfStatements,BD50
6,4,2,0.666666666666667,0,0.00502141485748043,0.0041738610349065,0.597434482758621,0.00502141485748043,0.0041738610349065,1,1,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.0857142857142857,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,22,1,102,7,152,38,5.29440532295207,1839.40603247006,37,1,1,1,1,37,33,1,104,0,103.837837837838,35.9238095238095,0,0.547076313181368,0.0203171456888008,0.16402378592666,0.0867195242814668,0.0371376811594203,0.158514492753623,312,1,0,29,0
4,3,2,0.666666666666667,0,0.00502141485748043,0.0041738610349065,0.597434482758621,0.00502141485748043,0.0041738610349065,1,1,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.0857142857142857,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,22,1,102,7,152,38,5.29440532295207,1839.40603247006,37,1,1,1,1,37,33,1,104,0,103.837837837838,35.9238095238095,0,0.547076313181368,0.0203171456888008,0.16402378592666,0.0867195242814668,0.0371376811594203,0.158514492753623,312,1,0,29,0
3,1,2,0.666666666666667,0,0.00502141485748043,0.0041738610349065,0.597434482758621,0.00502141485748043,0.0041738610349065,1,1,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.0857142857142857,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,22,1,102,7,152,38,5.29440532295207,1839.40603247006,37,1,1,1,1,37,33,1,104,0,103.837837837838,35.9238095238095,0,0.547076313181368,0.0203171456888008,0.16402378592666,0.0867195242814668,0.0371376811594203,0.158514492753623,312,1,0,29,0
3,1,2,0.666666666666667,0,0.00502141485748043,0.0041738610349065,0.597434482758621,0.00502141485748043,0.0041738610349065,1,1,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.0857142857142857,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,22,1,102,7,152,38,5.29440532295207,1839.40603247006,37,1,1,1,1,37,33,1,104,0,103.837837837838,35.9238095238095,0,0.547076313181368,0.0203171456888008,0.16402378592666,0.0867195242814668,0.0371376811594203,0.158514492753623,312,1,0,29,0
4,2,2,0.666666666666667,0,0.00502141485748043,0.0041738610349065,0.597434482758621,0.00502141485748043,0.0041738610349065,1,1,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.0857142857142857,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,22,1,102,7,152,38,5.29440532295207,1839.40603247006,37,1,1,1,1,37,33,1,104,0,103.837837837838,35.9238095238095,0,0.547076313181368,0.0203171456888008,0.16402378592666,0.0867195242814668,0.0371376811594203,0.158514492753623,312,1,0,29,0
4,4,2,0.666666666666667,0,0.00502141485748043,0.0041738610349065,0.597434482758621,0.00502141485748043,0.0041738610349065,1,1,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.0857142857142857,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,22,1,102,7,152,38,5.29440532295207,1839.40603247006,37,1,1,1,1,37,33,1,104,0,103.837837837838,35.9238095238095,0,0.547076313181368,0.0203171456888008,0.16402378592666,0.0867195242814668,0.0371376811594203,0.158514492753623,312,1,0,29,0
8,5,2,0.666666666666667,0,0.00502141485748043,0.0041738610349065,0.597434482758621,0.00502141485748043,0.0041738610349065,1,1,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.0857142857142857,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,22,1,102,7,152,38,5.29440532295207,1839.40603247006,37,1,1,1,1,37,33,1,104,0,103.837837837838,35.9238095238095,0,0.547076313181368,0.0203171456888008,0.16402378592666,0.0867195242814668,0.0371376811594203,0.158514492753623,312,1,0,29,0
3,3,2,0.666666666666667,0,0.00502141485748043,0.0041738610349065,0.597434482758621,0.00502141485748043,0.0041738610349065,1,1,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.0857142857142857,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,22,1,102,7,152,38,5.29440532295207,1839.40603247006,37,1,1,1,1,37,33,1,104,0,103.837837837838,35.9238095238095,0,0.547076313181368,0.0203171456888008,0.16402378592666,0.0867195242814668,0.0371376811594203,0.158514492753623,312,1,0,29,0
6,4,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
4,3,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
3,1,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
3,2,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
3,2,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
4,2,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
4,4,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
3,2,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
3,3,6,0.217948717948718,0,0.115344853049771,0.0168152341862103,0.457742592592593,0.393590311623099,0.0384244190602338,0.9,1,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.0317460317460317,0.316666666666667,0.0169491525423729,0.1,10.0785714285714,0.0689655172413793,0,0.5,33.4310344827586,0.0689655172413793,2.41379310344828,0.0862068965517241,0.133333333333333,1.06666666666667,0.586206896551724,38,3,132,13,224,24,4.81260972892849,2511.15947558702,63,60,60,60,60,62,60,60,136,135.746031746032,136,61.8905109489051,0,0.580964685615848,0.0478036175710594,0.0322997416020672,0.108527131782946,0.0822831727205337,0.186805040770941,92,4.5,2,38,0
6,4,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,0
4,3,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,0
6,1,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,0
3,2,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,1
3,1,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,0
4,2,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,0
4,4,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,0
8,5,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,0
10,10,4,0.238095238095238,0,0.115344853049771,0.0168152341862103,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.32219386100769,0.827956989247312,4.21518987341772,10,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.0666666666666667,0,0.0344827586206897,0,9.37931034482759,0.0357142857142857,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.0357142857142857,0.0666666666666667,0.9,0.5,20,3,93,7,79,8,4.80170365519161,986.450729466623,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258928571429,0.107142857142857,0,0.1015625,0.176146788990826,0.16697247706422,21,3,1,17,0
5,3,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,1
6,4,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,0
3,1,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,0
3,2,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,0
3,2,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,1
4,2,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,1
4,4,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,1
3,3,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,0
3,3,3,0.5,0,0.000443066016836509,0.145789742580245,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.0638297872340425,0.0285714285714286,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,32,2,111,9,165,17,4.82192808407268,1115.80242471026,47,35,34,35,35,46,1,1,114.978723404255,0,115,44.8103448275862,115,0.432122370936902,0.0210325047801147,0.0101975780752071,0.0720203951561504,0.0486725663716814,0.166666666666667,77,2.66666666666667,4,16,1
10,2,2,0.694444444444444,1,94,0.0435600843439729,1,1014,0.559009903253293,0.694444444444444,1,0.188220962882042,0.821292775665399,5.84403669724771,11,0.296577946768061,7.87687687687688,34,20.38,5.04942965779468,45,0,1,0,0.0238095238095238,0.0681818181818182,0,0.0714285714285714,0.0952380952380952,10.304,0,9.94871794871795,0.846153846153846,51.4102564102564,0,3.20512820512821,0,0,1.42857142857143,0.692307692307692,32,1,87,5,439,36,4.57529968451927,1983.00638173896,44,42,42,1,42,1,1,1,0,0,0,0,0,0.592183908045977,0.0482758620689655,0,0.0850574712643678,0.0815217391304348,0.143633540372671,101,1,1,27,0
